Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-25 16:05:19,32.3182,-86.9023,33206,896,18866,13444.0,1,677.2332677637087,358759,2567,2.6983075347828707,84000001,USA,7316.856288310557,7.7305306269951215
Alaska,US,2020-06-25 16:05:19,61.3707,-152.4044,789,12,507,270.0,2,107.853925595828,96096,,1.520912547528517,84000002,USA,13136.034010211266,
American Samoa,US,2020-06-25 16:05:19,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-25 16:05:19,33.7298,-111.4312,60190,1467,7936,50787.0,4,826.9314495947568,449188,4313,2.4372819405216815,84000004,USA,6171.252433636312,7.165642133244725
Arkansas,US,2020-06-25 16:05:19,34.9697,-92.3731,17375,240,11568,5567.0,5,575.7497836174914,271866,1214,1.381294964028777,84000005,USA,9008.736153839016,6.987050359712231
California,US,2020-06-25 16:05:19,36.1162,-119.6816,196046,5726,,190320.0,6,496.1654523968444,3592899,,2.9207430909072363,84000006,USA,9093.133028733919,
Colorado,US,2020-06-25 16:05:19,39.0598,-105.3111,31139,1667,4370,25102.0,8,540.7262982710095,290834,5366,5.353415331256624,84000008,USA,5050.309651284588,17.232409518610105
Connecticut,US,2020-06-25 16:05:19,41.5978,-72.7554,45913,4287,7842,33784.0,9,1287.778515446302,402350,10099,9.337224751159802,84000009,USA,11285.20649249275,21.995948859800055
Delaware,US,2020-06-25 16:05:19,39.3185,-75.5071,10889,505,6598,3786.0,10,1118.2380946512708,98201,,4.637707778492056,84000010,USA,10084.681709325874,
Diamond Princess,US,2020-06-25 16:05:19,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-25 16:05:19,38.8974,-77.0268,10159,543,1182,8434.0,11,1439.463605332774,84173,,5.345014273058372,84000011,USA,11926.761497359543,
